[227.2413787841797, -19.892637252807617, 22.880935668945312, -18.876502990722656, -5.00290060043335, 25.925491333007812, 42.08970260620117, -13.873601913452148]
[235.5683135986328, 51.058441162109375, -12.377067565917969, -33.90353775024414, 12.229453086853027, 40.99668502807617, 51.017051696777344, -46.132991790771484]
[205.69479370117188, -23.28607940673828, 8.233543395996094, 5.678318023681641, -6.458782196044922, 24.194869995117188, 51.41506576538086, 12.137100219726562]
[205.07008361816406, -52.55192184448242, 49.941123962402344, 1.2305984497070312, -14.373488426208496, 12.643142700195312, 33.80467224121094, 15.604086875915527]
[199.36257934570312, -79.146240234375, 107.68072509765625, -11.688034057617188, -21.65290069580078, 4.243675231933594, 10.563642501831055, 9.964866638183594]
[104.80071258544922, 156.2199249267578, -5.3222198486328125, -12.954887390136719, 56.1441650390625, 24.537429809570312, 60.64923095703125, -69.09905242919922]
[171.0855255126953, 72.63202667236328, -17.155105590820312, -6.699375152587891, 23.002986907958984, 29.588756561279297, 66.2492446899414, -29.702362060546875]
[223.28115844726562, 72.32059478759766, 55.42396545410156, -25.5510311126709, 17.947099685668945, 20.019752502441406, 29.06757926940918, -43.498130798339844]
[177.9537811279297, 26.92245101928711, 68.8696060180664, -11.644315719604492, 8.602981567382812, -4.909942626953125, 26.519132614135742, -20.247297286987305]
[256.6270751953125, 16.145790100097656, 108.40086364746094, 1.7924089431762695, 3.6000404357910156, 22.228622436523438, 6.470693588256836, -1.807631492614746]
[185.3633270263672, 55.06255340576172, -22.897865295410156, -41.18494415283203, 16.544158935546875, 33.85679626464844, 66.6947250366211, -57.729103088378906]
[219.99996948242188, -96.53263854980469, 2.3415069580078125, -8.631668090820312, -23.691133499145508, 35.99031066894531, 46.646949768066406, 15.059465408325195]
[222.59487915039062, -4.7311272621154785, 8.076103210449219, -23.236347198486328, -1.2176058292388916, 28.904159545898438, 48.50609588623047, -22.018741607666016]
[222.59487915039062, -4.7311272621154785, 8.076103210449219, -23.236347198486328, -1.2176058292388916, 28.904159545898438, 48.50609588623047, -22.018741607666016]
[222.59487915039062, -4.7311272621154785, 8.076103210449219, -23.236347198486328, -1.2176058292388916, 28.904159545898438, 48.50609588623047, -22.018741607666016]
[231.21946716308594, -97.40508270263672, 42.214332580566406, -41.0667839050293, -22.84407615661621, 28.83104705810547, 31.1552791595459, -18.222707748413086]
[231.21946716308594, -97.40508270263672, 42.214332580566406, -41.0667839050293, -22.84407615661621, 28.83104705810547, 31.1552791595459, -18.222707748413086]
